pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
WBNB-USDT-500,4,0.00010874822467010427,24,12172452.127217833,6.365661993090831e+24,2058,0.26091733825103736,627.3692352809578,3980.1433000476054,0.3547759867516172
WBNB-USDT-500,5,4.6605921392915434e-05,24,5657741.878666479,7.615245250980382e+24,1124,0.14913598853443885,129.89628674131438,1897.0690754881648,0.23225425431885566
WBNB-USDT-500,6,0.00011124947729612011,24,10031784.674932715,7.141317553584786e+24,2121,0.23913879786032285,572.6824678507542,4261.411401082837,0.35883278709272315
WBNB-USDT-500,7,0.0001004162517604053,24,12724994.329571191,8.056110409622427e+24,2108,0.21660661820667634,562.4944806681812,4500.959566783719,0.34091423204609717
WBNB-USDT-500,8,7.576123877781728e-05,24,11384090.897043476,8.355266402920503e+24,2109,0.19382929194310658,453.941271931315,3784.1917943938483,0.2961192647495381
WBNB-USDT-500,9,0.00011671987163724359,24,18291309.43591059,7.602326779190193e+24,2879,0.25580607498182845,5018.066801753662,4780.961105192973,0.36754924027208585
WBNB-USDT-500,10,0.00028651130382301,24,20067419.073085353,6.533872452896568e+24,3748,0.37141903202584614,2149.98413294664,7947.699307681608,0.5758561498766042
WBNB-USDT-500,11,0.0003913108257204729,24,17413003.696243342,3.0478191402833856e+24,5233,0.36445168661325517,1014.8014578566979,6923.725692902492,0.672982947991689
WBNB-USDT-500,12,0.0001979181758151734,24,10942899.94383124,3.5117960074812924e+24,3537,0.34776961857169303,906.2422548932524,4157.940012912318,0.4786146286408756
WBNB-USDT-500,13,0.00013138847976902686,24,10805819.976110348,4.6305797038587767e+24,2505,0.24943327982292818,574.2709629243085,4359.3342125160225,0.38996153622206126
WBNB-USDT-500,14,0.00038609185356803746,24,23838991.314091768,3.72733899230802e+24,6191,0.4033873863947084,3542.8837602110207,9436.359917321995,0.6684800455206592
