hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-06-11 21:00:00+00:00,2400,1500.0,2400,12,23233470.75,125000000.0
2025-06-11 22:00:00+00:00,2400,1500.0,2400,12,21483979.416666668,124765559.41666667
2025-06-11 23:00:00+00:00,2400,1500.0,2400,12,24034931.25,125000317.58333333
2025-06-12 00:00:00+00:00,2400,1500.2083333333333,2400,40,44266285.3,124954298.6
2025-06-12 01:00:00+00:00,2400,1500.0,2400,12,58685246.583333336,124837400.08333333
2025-06-12 02:00:00+00:00,2400,1500.0,2400,12,67304268.25,125091710.66666667
2025-06-12 03:00:00+00:00,2400,1500.0,2400,12,63064343.166666664,125000000.91666667
2025-06-12 04:00:00+00:00,2400,1500.0,2400,12,66720376.333333336,124908606.91666667
2025-06-12 05:00:00+00:00,2400,1500.0,2400,12,61906455.583333336,124928793.16666667
2025-06-12 06:00:00+00:00,2400,1500.0,2400,12,69147411.66666667,124655565.16666667
2025-06-12 07:00:00+00:00,2400,1500.0,2400,12,71172219.0,124908448.5
2025-06-12 08:00:00+00:00,2399,1500.208420175073,2399,40,65003418.025,124899572.825
2025-06-12 09:00:00+00:00,2400,1500.0,2400,12,57074647.833333336,125000159.16666667
2025-06-12 10:00:00+00:00,2400,1500.2083333333333,2400,40,55897073.625,124780549.725
2025-06-12 11:00:00+00:00,2400,1500.0,2400,12,54289143.0,125000159.16666667
